y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118187.641	118187.944	chr11:118187478-118188401	4	2
0	0	118187.641	118187.948	chr11:118187478-118188401	3	3
0	0	118187.641	118187.944	chr11:118187478-118188401	4	3
0	0	118187.665	118188.157	chr11:118187478-118188401	1	4
0	0	118187.641	118187.948	chr11:118187478-118188401	2	4
0	0	118187.641	118187.948	chr11:118187478-118188401	3	4
0	0	118187.641	118187.944	chr11:118187478-118188401	4	4
0	0	118187.641	118187.948	chr11:118187478-118188401	2	5
0	0	118187.641	118187.948	chr11:118187478-118188401	3	5
0	0	118187.641	118187.944	chr11:118187478-118188401	4	5
