y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.366	118231.161	chr11:118226161-118233711	2	2
0	0	118230.355	118231.162	chr11:118226161-118233711	3	2
0	0	118230.356	118231.167	chr11:118226161-118233711	4	2
0	0	118230.356	118231.167	chr11:118226161-118233711	4	3
0	0	118230.37	118231.162	chr11:118226161-118233711	1	4
0	0	118230.366	118231.161	chr11:118226161-118233711	2	4
0	0	118230.355	118231.162	chr11:118226161-118233711	3	4
0	0	118230.356	118231.167	chr11:118226161-118233711	4	4
0	0	118230.355	118231.162	chr11:118226161-118233711	3	5
0	0	118230.356	118231.167	chr11:118226161-118233711	4	5
