y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118207.526	118207.843	chr11:118206944-118208390	3	2
0	0	118207.497	118207.867	chr11:118206944-118208390	4	2
0	0	118207.469	118207.837	chr11:118206944-118208390	1	3
0	0	118207.526	118207.837	chr11:118206944-118208390	2	3
0	0	118207.526	118207.843	chr11:118206944-118208390	3	3
0	0	118207.497	118207.867	chr11:118206944-118208390	4	3
0	0	118207.497	118207.867	chr11:118206944-118208390	4	4
0	0	118207.526	118207.837	chr11:118206944-118208390	2	5
0	0	118207.526	118207.843	chr11:118206944-118208390	3	5
0	0	118207.497	118207.867	chr11:118206944-118208390	4	5
