y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118178.318	118178.465	chr11:118177140-118179564	3	2
0	0	118178.318	118178.465	chr11:118177140-118179564	4	2
0	0	118178.318	118178.465	chr11:118177140-118179564	4	3
0	0	118178.337	118178.474	chr11:118177140-118179564	1	4
0	0	118178.318	118178.465	chr11:118177140-118179564	2	4
0	0	118178.318	118178.465	chr11:118177140-118179564	3	4
0	0	118178.318	118178.465	chr11:118177140-118179564	4	4
0	0	118178.318	118178.465	chr11:118177140-118179564	2	5
0	0	118178.318	118178.465	chr11:118177140-118179564	3	5
0	0	118178.318	118178.465	chr11:118177140-118179564	4	5
