y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.363	118231.187	chr11:118224237-118256837	2	2
0	0	118230.355	118231.187	chr11:118224237-118256837	3	2
0	0	118230.355	118231.188	chr11:118224237-118256837	4	2
0	0	118230.355	118231.188	chr11:118224237-118256837	4	3
0	0	118230.365	118231.189	chr11:118224237-118256837	1	4
0	0	118230.363	118231.187	chr11:118224237-118256837	2	4
0	0	118230.355	118231.187	chr11:118224237-118256837	3	4
0	0	118230.355	118231.188	chr11:118224237-118256837	4	4
0	0	118230.355	118231.187	chr11:118224237-118256837	3	5
0	0	118230.355	118231.188	chr11:118224237-118256837	4	5
