y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118186.424	118186.588	chr11:118185740-118186797	4	2
0	0	118186.424	118186.588	chr11:118185740-118186797	3	3
0	0	118186.424	118186.588	chr11:118185740-118186797	4	3
0	0	118186.456	118186.593	chr11:118185740-118186797	2	4
0	0	118186.424	118186.588	chr11:118185740-118186797	3	4
0	0	118186.424	118186.588	chr11:118185740-118186797	4	4
0	0	118186.422	118186.602	chr11:118185740-118186797	1	5
0	0	118186.456	118186.593	chr11:118185740-118186797	2	5
0	0	118186.424	118186.588	chr11:118185740-118186797	3	5
0	0	118186.424	118186.588	chr11:118185740-118186797	4	5
