y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118229.792	118230.056	chr11:118229618-118230211	1	2
0	0	118229.792	118230.076	chr11:118229618-118230211	2	2
0	0	118229.831	118230.076	chr11:118229618-118230211	3	2
0	0	118229.831	118230.076	chr11:118229618-118230211	4	2
0	0	118229.831	118230.076	chr11:118229618-118230211	3	3
0	0	118229.831	118230.076	chr11:118229618-118230211	4	3
0	0	118229.792	118230.076	chr11:118229618-118230211	2	4
0	0	118229.831	118230.076	chr11:118229618-118230211	3	4
0	0	118229.831	118230.076	chr11:118229618-118230211	4	4
0	0	118229.831	118230.076	chr11:118229618-118230211	4	5
