y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.428	118176.493	chr11:118174866-118177024	3	2
0	0	118175.428	118176.493	chr11:118174866-118177024	4	2
0	0	118175.428	118176.493	chr11:118174866-118177024	4	3
0	0	118175.431	118176.514	chr11:118174866-118177024	1	4
0	0	118175.423	118176.482	chr11:118174866-118177024	2	4
0	0	118175.428	118176.493	chr11:118174866-118177024	3	4
0	0	118175.428	118176.493	chr11:118174866-118177024	4	4
0	0	118175.423	118176.482	chr11:118174866-118177024	2	5
0	0	118175.428	118176.493	chr11:118174866-118177024	3	5
0	0	118175.428	118176.493	chr11:118174866-118177024	4	5
