y	yend	x	xend	clickSelects	showSelected1	PANEL
0.05	0.05	118163.83465	118194.817	chr11:118125367-118194817	104267	1
0.1	0.1	118163.83465	118170.309	chr11:118139220-118170309	36864	1
0.15	0.15	118163.83465	118194.115	chr11:118139927-118194115	73728	1
0.2	0.2	118163.83465	118166.08	chr11:118142322-118166080	26066	1
0.25	0.25	118163.83465	118195.371	chr11:118150742-118195371	52133	1
0.3	0.3	118163.83465	118169.777	chr11:118153536-118169777	18432	1
0.35	0.35	118163.83465	118170.571	chr11:118157970-118170571	13033	1
0.4	0.4	118163.83465	118170.298	chr11:118161082-118170298	9216	1
0.45	0.45	118166.081	118182.712	chr11:118166081-118182712	26066	1
0.5	0.5	118169.294	118172.593	chr11:118169294-118172593	4608	1
0.55	0.55	118169.778	118184.378	chr11:118169778-118184378	18432	1
0.6	0.6	118170.31	118195.238	chr11:118170310-118195238	36864	1
0.65	0.65	118170.511	118174.945	chr11:118170511-118174945	6516	1
0.7	0.7	118170.572	118179.444	chr11:118170572-118179444	13033	1
0.75	0.75	118171.577	118178.639	chr11:118171577-118178639	9216	1
0.8	0.8	118172.062	118175.138	chr11:118172062-118175138	3258	1
0.85	0.85	118172.594	118174.952	chr11:118172594-118174952	4608	1
0.9	0.9	118172.617	118174.865	chr11:118172617-118174865	2304	1
0.95	0.95	118172.963	118174.591	chr11:118172963-118174591	1629	1
1	1	118174.866	118177.024	chr11:118174866-118177024	2304	1
1.05	1.05	118174.946	118177.139	chr11:118174946-118177139	6516	1
1.1	1.1	118174.953	118176.654	chr11:118174953-118176654	4608	1
1.15	1.15	118175.139	118176.578	chr11:118175139-118176578	3258	1
1.2	1.2	118175.144	118176.57	chr11:118175144-118176570	1629	1
1.25	1.25	118176.571	118177.178	chr11:118176571-118177178	1629	1
1.3	1.3	118176.579	118178.17	chr11:118176579-118178170	3258	1
1.35	1.35	118176.655	118179.273	chr11:118176655-118179273	4608	1
1.4	1.4	118177.025	118178.581	chr11:118177025-118178581	2304	1
1.45	1.45	118177.14	118179.564	chr11:118177140-118179564	6516	1
1.5	1.5	118177.179	118178.055	chr11:118177179-118178055	1629	1
1.55	1.55	118178.056	118178.679	chr11:118178056-118178679	1629	1
1.6	1.6	118178.171	118180.36	chr11:118178171-118180360	3258	1
1.65	1.65	118178.582	118180.38	chr11:118178582-118180380	2304	1
1.7	1.7	118178.64	118184.271	chr11:118178640-118184271	9216	1
1.75	1.75	118178.68	118180.256	chr11:118178680-118180256	1629	1
1.8	1.8	118179.274	118182.038	chr11:118179274-118182038	4608	1
1.85	1.85	118179.445	118184.245	chr11:118179445-118184245	13033	1
1.9	1.9	118179.565	118184.43	chr11:118179565-118184430	6516	1
1.95	1.95	118180.361	118181.82	chr11:118180361-118181820	3258	1
2	2	118180.381	118182.034	chr11:118180381-118182034	2304	1
2.05	2.05	118180.412	118181.804	chr11:118180412-118181804	1629	1
2.1	2.1	118181.805	118182.93	chr11:118181805-118182930	1629	1
2.15	2.15	118181.821	118183.691	chr11:118181821-118183691	3258	1
2.2	2.2	118182.035	118183.425	chr11:118182035-118183425	2304	1
2.25	2.25	118182.039	118185.519	chr11:118182039-118185519	4608	1
2.3	2.3	118182.713	118200.648	chr11:118182713-118200648	26066	1
2.35	2.35	118182.931	118183.687	chr11:118182931-118183687	1629	1
2.4	2.4	118183.426	118185.207	chr11:118183426-118185207	2304	1
2.45	2.45	118183.688	118184.421	chr11:118183688-118184421	1629	1
2.5	2.5	118183.692	118184.718	chr11:118183692-118184718	3258	1
2.55	2.55	118184.246	118190.326	chr11:118184246-118190326	13033	1
2.6	2.6	118184.272	118189.408	chr11:118184272-118189408	9216	1
2.65	2.65	118184.379	118196.409	chr11:118184379-118196409	18432	1
2.7	2.7	118184.422	118184.7	chr11:118184422-118184700	1629	1
2.75	2.75	118184.431	118190.097	chr11:118184431-118190097	6516	1
2.8	2.8	118184.701	118185.739	chr11:118184701-118185739	1629	1
2.85	2.85	118184.719	118186.458	chr11:118184719-118186458	3258	1
2.9	2.9	118185.393	118186.834	chr11:118185393-118186834	2304	1
2.95	2.95	118185.52	118189.896	chr11:118185520-118189896	4608	1
3	3	118185.74	118186.797	chr11:118185740-118186797	1629	1
3.05	3.05	118186.459	118188.914	chr11:118186459-118188914	3258	1
3.1	3.1	118186.798	118187.477	chr11:118186798-118187477	1629	1
3.15	3.15	118186.835	118188.437	chr11:118186835-118188437	2304	1
3.2	3.2	118187.478	118188.401	chr11:118187478-118188401	1629	1
3.25	3.25	118188.402	118190.759	chr11:118188402-118190759	1629	1
3.3	3.3	118188.438	118191.972	chr11:118188438-118191972	2304	1
3.35	3.35	118188.915	118190.753	chr11:118188915-118190753	3258	1
3.4	3.4	118189.409	118195.097	chr11:118189409-118195097	9216	1
3.45	3.45	118190.098	118195.843	chr11:118190098-118195843	6516	1
3.5	3.5	118190.281	118194.391	chr11:118190281-118194391	4608	1
3.55	3.55	118190.327	118195.415	chr11:118190327-118195415	13033	1
3.6	3.6	118190.754	118191.964	chr11:118190754-118191964	3258	1
3.65	3.65	118190.76	118191.99	chr11:118190760-118191990	1629	1
3.7	3.7	118191.965	118193.492	chr11:118191965-118193492	3258	1
3.75	3.75	118191.973	118193.671	chr11:118191973-118193671	2304	1
3.8	3.8	118191.991	118192.95	chr11:118191991-118192950	1629	1
3.85	3.85	118192.951	118193.582	chr11:118192951-118193582	1629	1
3.9	3.9	118193.493	118195.694	chr11:118193493-118195694	3258	1
3.95	3.95	118193.583	118195.135	chr11:118193583-118195135	1629	1
4	4	118193.672	118195.893	chr11:118193672-118195893	2304	1
4.05	4.05	118194.116	118242.40435	chr11:118194116-118250799	73728	1
4.1	4.1	118194.392	118197.114	chr11:118194392-118197114	4608	1
4.15	4.15	118194.818	118242.40435	chr11:118194818-118266077	104267	1
4.2	4.2	118195.098	118202.12	chr11:118195098-118202120	9216	1
4.25	4.25	118195.372	118224.236	chr11:118195372-118224236	52133	1
4.3	4.3	118195.386	118196.748	chr11:118195386-118196748	1629	1
4.35	4.35	118195.416	118202.706	chr11:118195416-118202706	13033	1
4.4	4.4	118195.5	118224.233	chr11:118195500-118224233	36864	1
4.45	4.45	118195.695	118197.557	chr11:118195695-118197557	3258	1
4.5	4.5	118195.894	118197.229	chr11:118195894-118197229	2304	1
4.55	4.55	118196.41	118208.099	chr11:118196410-118208099	18432	1
4.6	4.6	118196.423	118202.427	chr11:118196423-118202427	6516	1
4.65	4.65	118196.749	118197.629	chr11:118196749-118197629	1629	1
4.7	4.7	118197.194	118201.802	chr11:118197194-118201802	4608	1
4.75	4.75	118197.23	118198.986	chr11:118197230-118198986	2304	1
4.8	4.8	118197.558	118200.387	chr11:118197558-118200387	3258	1
4.85	4.85	118197.63	118199.059	chr11:118197630-118199059	1629	1
