y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.136	118178.47	chr11:118125367-118194817	4	2
0	0	118175.136	118178.47	chr11:118125367-118194817	3	3
0	0	118175.136	118178.47	chr11:118125367-118194817	4	3
0	0	118175.137	118178.481	chr11:118125367-118194817	1	4
0	0	118175.136	118178.47	chr11:118125367-118194817	2	4
0	0	118175.136	118178.47	chr11:118125367-118194817	3	4
0	0	118175.136	118178.47	chr11:118125367-118194817	4	4
0	0	118175.136	118178.47	chr11:118125367-118194817	2	5
0	0	118175.136	118178.47	chr11:118125367-118194817	3	5
0	0	118175.136	118178.47	chr11:118125367-118194817	4	5
