y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118215.157	118216.825	chr11:118213898-118218859	3	2
0	0	118215.157	118216.825	chr11:118213898-118218859	4	2
0	0	118215.157	118216.825	chr11:118213898-118218859	4	3
0	0	118215.162	118216.804	chr11:118213898-118218859	1	4
0	0	118215.157	118216.825	chr11:118213898-118218859	2	4
0	0	118215.157	118216.825	chr11:118213898-118218859	3	4
0	0	118215.157	118216.825	chr11:118213898-118218859	4	4
0	0	118215.157	118216.825	chr11:118213898-118218859	2	5
0	0	118215.157	118216.825	chr11:118213898-118218859	3	5
0	0	118215.157	118216.825	chr11:118213898-118218859	4	5
