y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118196.126	118196.274	chr11:118194392-118197114	1	2
0	0	118196.126	118196.274	chr11:118194392-118197114	2	2
0	0	118196.126	118196.274	chr11:118194392-118197114	3	2
0	0	118196.126	118196.274	chr11:118194392-118197114	4	2
0	0	118196.126	118196.274	chr11:118194392-118197114	4	3
0	0	118196.126	118196.274	chr11:118194392-118197114	3	4
0	0	118196.126	118196.274	chr11:118194392-118197114	4	4
0	0	118196.126	118196.274	chr11:118194392-118197114	2	5
0	0	118196.126	118196.274	chr11:118194392-118197114	3	5
0	0	118196.126	118196.274	chr11:118194392-118197114	4	5
