y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118219.628	118219.842	chr11:118219344-118220681	3	2
0	0	118219.628	118219.842	chr11:118219344-118220681	4	2
0	0	118219.628	118219.842	chr11:118219344-118220681	4	3
0	0	118219.598	118219.842	chr11:118219344-118220681	1	4
0	0	118219.628	118219.842	chr11:118219344-118220681	2	4
0	0	118219.628	118219.842	chr11:118219344-118220681	3	4
0	0	118219.628	118219.842	chr11:118219344-118220681	4	4
0	0	118219.628	118219.842	chr11:118219344-118220681	2	5
0	0	118219.628	118219.842	chr11:118219344-118220681	3	5
0	0	118219.628	118219.842	chr11:118219344-118220681	4	5
