y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.363	118231.162	chr11:118224254-118234051	2	2
0	0	118230.355	118231.162	chr11:118224254-118234051	3	2
0	0	118230.355	118231.168	chr11:118224254-118234051	4	2
0	0	118230.355	118231.168	chr11:118224254-118234051	4	3
0	0	118230.366	118231.162	chr11:118224254-118234051	1	4
0	0	118230.363	118231.162	chr11:118224254-118234051	2	4
0	0	118230.355	118231.162	chr11:118224254-118234051	3	4
0	0	118230.355	118231.168	chr11:118224254-118234051	4	4
0	0	118230.355	118231.162	chr11:118224254-118234051	3	5
0	0	118230.355	118231.168	chr11:118224254-118234051	4	5
