y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118225.469	118226.063	chr11:118224813-118226715	3	2
0	0	118225.469	118226.063	chr11:118224813-118226715	4	2
0	0	118225.469	118226.063	chr11:118224813-118226715	4	3
0	0	118225.433	118226.083	chr11:118224813-118226715	1	4
0	0	118225.469	118226.083	chr11:118224813-118226715	2	4
0	0	118225.469	118226.063	chr11:118224813-118226715	3	4
0	0	118225.469	118226.063	chr11:118224813-118226715	4	4
0	0	118225.469	118226.083	chr11:118224813-118226715	2	5
0	0	118225.469	118226.063	chr11:118224813-118226715	3	5
0	0	118225.469	118226.063	chr11:118224813-118226715	4	5
