y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118183.089	118183.294	chr11:118182931-118183687	4	2
0	0	118183.089	118183.294	chr11:118182931-118183687	2	3
0	0	118183.089	118183.294	chr11:118182931-118183687	3	3
0	0	118183.089	118183.294	chr11:118182931-118183687	4	3
0	0	118183.089	118183.294	chr11:118182931-118183687	1	4
0	0	118183.089	118183.294	chr11:118182931-118183687	3	4
0	0	118183.089	118183.294	chr11:118182931-118183687	4	4
0	0	118183.089	118183.294	chr11:118182931-118183687	2	5
0	0	118183.089	118183.294	chr11:118182931-118183687	3	5
0	0	118183.089	118183.294	chr11:118182931-118183687	4	5
