y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118205.24	118206.036	chr11:118202864-118207472	3	2
0	0	118205.24	118206.036	chr11:118202864-118207472	4	2
0	0	118205.24	118206.036	chr11:118202864-118207472	4	3
0	0	118205.21	118206.043	chr11:118202864-118207472	1	4
0	0	118205.24	118206.036	chr11:118202864-118207472	2	4
0	0	118205.24	118206.036	chr11:118202864-118207472	3	4
0	0	118205.24	118206.036	chr11:118202864-118207472	4	4
0	0	118205.24	118206.036	chr11:118202864-118207472	2	5
0	0	118205.24	118206.036	chr11:118202864-118207472	3	5
0	0	118205.24	118206.036	chr11:118202864-118207472	4	5
