y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.392	118176.967	chr11:118166081-118182712	3	2
0	0	118175.393	118176.914	chr11:118166081-118182712	4	2
0	0	118175.393	118176.914	chr11:118166081-118182712	4	3
0	0	118175.393	118176.967	chr11:118166081-118182712	1	4
0	0	118175.392	118176.967	chr11:118166081-118182712	2	4
0	0	118175.392	118176.967	chr11:118166081-118182712	3	4
0	0	118175.393	118176.914	chr11:118166081-118182712	4	4
0	0	118175.392	118176.967	chr11:118166081-118182712	2	5
0	0	118175.392	118176.967	chr11:118166081-118182712	3	5
0	0	118175.393	118176.914	chr11:118166081-118182712	4	5
