y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118182.53	118184.364	chr11:118182039-118185519	3	2
0	0	118182.53	118184.364	chr11:118182039-118185519	4	2
0	0	118182.53	118184.364	chr11:118182039-118185519	4	3
0	0	118182.53	118184.364	chr11:118182039-118185519	2	4
0	0	118182.53	118184.364	chr11:118182039-118185519	3	4
0	0	118182.53	118184.364	chr11:118182039-118185519	4	4
0	0	118182.53	118184.404	chr11:118182039-118185519	1	5
0	0	118182.53	118184.364	chr11:118182039-118185519	2	5
0	0	118182.53	118184.364	chr11:118182039-118185519	3	5
0	0	118182.53	118184.364	chr11:118182039-118185519	4	5
