y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118192.522	118192.646	chr11:118191965-118193492	1	2
0	0	118192.522	118192.646	chr11:118191965-118193492	2	2
0	0	118192.253	118192.912	chr11:118191965-118193492	3	2
0	0	118192.253	118192.75	chr11:118191965-118193492	4	2
0	0	118192.253	118192.75	chr11:118191965-118193492	4	3
0	0	118192.522	118192.646	chr11:118191965-118193492	2	4
0	0	118192.253	118192.912	chr11:118191965-118193492	3	4
0	0	118192.253	118192.75	chr11:118191965-118193492	4	4
0	0	118192.253	118192.912	chr11:118191965-118193492	3	5
0	0	118192.253	118192.75	chr11:118191965-118193492	4	5
