y	yend	x	xend	clickSelects	showSelected1	PANEL
0.05	0.05	118210.902	118211.473	chr11:118210640-118211926	1629	2
0.05	0.05	118212.495	118213.261	chr11:118211927-118213402	1629	2
0.05	0.05	118230.384	118230.917	chr11:118230212-118231217	1629	2
0.05	0.05	118212.093	118212.689	chr11:118211668-118213341	2304	2
0.05	0.05	118230.372	118231.108	chr11:118230179-118231781	2304	2
0.05	0.05	118212.093	118212.689	chr11:118211790-118213354	3258	2
0.05	0.05	118230.373	118231.103	chr11:118229400-118231571	3258	2
0.05	0.05	118230.363	118231.104	chr11:118228456-118231646	4608	2
0.05	0.05	118219.035	118220.57	chr11:118218860-118229258	6516	2
0.05	0.05	118230.37	118231.164	chr11:118229259-118233705	6516	2
0.05	0.05	118220.693	118220.993	chr11:118219523-118225461	9216	2
0.05	0.05	118230.356	118231.167	chr11:118226161-118233711	9216	2
0.05	0.05	118230.355	118231.168	chr11:118224254-118234051	13033	2
0.05	0.05	118230.355	118231.185	chr11:118222360-118239987	18432	2
0.05	0.05	118230.355	118231.188	chr11:118225605-118243804	26066	2
0.05	0.05	118230.355	118231.188	chr11:118224234-118249203	36864	2
0.05	0.05	118230.355	118231.188	chr11:118224237-118256837	52133	2
0.05	0.05	118216.726	118216.788	chr11:118216311-118217053	1629	3
0.05	0.05	118230.384	118230.917	chr11:118230212-118231217	1629	3
0.05	0.05	118212.093	118212.689	chr11:118211668-118213341	2304	3
0.05	0.05	118230.372	118231.108	chr11:118230179-118231781	2304	3
0.05	0.05	118212.093	118212.689	chr11:118211790-118213354	3258	3
0.05	0.05	118230.373	118231.103	chr11:118229400-118231571	3258	3
0.05	0.05	118230.363	118231.104	chr11:118228456-118231646	4608	3
0.05	0.05	118219.035	118220.57	chr11:118218860-118229258	6516	3
0.05	0.05	118230.37	118231.164	chr11:118229259-118233705	6516	3
0.05	0.05	118220.693	118220.993	chr11:118219523-118225461	9216	3
0.05	0.05	118230.356	118231.167	chr11:118226161-118233711	9216	3
0.05	0.05	118230.355	118231.168	chr11:118224254-118234051	13033	3
0.05	0.05	118230.355	118231.185	chr11:118222360-118239987	18432	3
0.05	0.05	118230.355	118231.188	chr11:118225605-118243804	26066	3
0.05	0.05	118230.355	118231.188	chr11:118224234-118249203	36864	3
0.05	0.05	118230.355	118231.188	chr11:118224237-118256837	52133	3
0.05	0.05	118175.439	118176.401	chr11:118175144-118176570	1629	4
0.05	0.05	118210.902	118211.473	chr11:118210640-118211926	1629	4
0.05	0.05	118212.495	118213.261	chr11:118211927-118213402	1629	4
0.05	0.05	118215.157	118216.054	chr11:118214880-118216310	1629	4
0.05	0.05	118216.726	118216.788	chr11:118216311-118217053	1629	4
0.05	0.05	118230.384	118230.917	chr11:118230212-118231217	1629	4
0.05	0.05	118175.423	118176.482	chr11:118174866-118177024	2304	4
0.05	0.05	118211.015	118211.444	chr11:118210926-118211667	2304	4
0.05	0.05	118212.093	118212.689	chr11:118211668-118213341	2304	4
0.05	0.05	118215.184	118216.822	chr11:118214905-118217190	2304	4
0.05	0.05	118230.372	118231.108	chr11:118230179-118231781	2304	4
0.05	0.05	118175.439	118176.401	chr11:118175139-118176578	3258	4
0.05	0.05	118210.921	118211.459	chr11:118209536-118211789	3258	4
0.05	0.05	118212.093	118212.689	chr11:118211790-118213354	3258	4
0.05	0.05	118215.157	118216.792	chr11:118214509-118217408	3258	4
0.05	0.05	118230.373	118231.103	chr11:118229400-118231571	3258	4
0.05	0.05	118175.426	118176.474	chr11:118174953-118176654	4608	4
0.05	0.05	118210.73	118213.351	chr11:118209252-118213860	4608	4
0.05	0.05	118215.157	118216.825	chr11:118214496-118218828	4608	4
0.05	0.05	118230.363	118231.104	chr11:118228456-118231646	4608	4
0.05	0.05	118175.426	118176.482	chr11:118174946-118177139	6516	4
0.05	0.05	118210.727	118213.351	chr11:118208777-118213897	6516	4
0.05	0.05	118215.157	118216.825	chr11:118213898-118218859	6516	4
0.05	0.05	118219.035	118220.57	chr11:118218860-118229258	6516	4
0.05	0.05	118230.37	118231.164	chr11:118229259-118233705	6516	4
0.05	0.05	118175.408	118176.537	chr11:118171577-118178639	9216	4
0.05	0.05	118209.815	118213.369	chr11:118208371-118214262	9216	4
0.05	0.05	118215.154	118216.849	chr11:118214263-118219522	9216	4
0.05	0.05	118220.693	118220.993	chr11:118219523-118225461	9216	4
0.05	0.05	118230.356	118231.167	chr11:118226161-118233711	9216	4
0.05	0.05	118175.408	118176.546	chr11:118170572-118179444	13033	4
0.05	0.05	118209.796	118218.071	chr11:118207606-118220428	13033	4
0.05	0.05	118230.355	118231.168	chr11:118224254-118234051	13033	4
0.05	0.05	118175.392	118177.874	chr11:118169778-118184378	18432	4
0.05	0.05	118209.806	118218.106	chr11:118208100-118222359	18432	4
0.05	0.05	118230.355	118231.185	chr11:118222360-118239987	18432	4
0.05	0.05	118175.392	118176.967	chr11:118166081-118182712	26066	4
0.05	0.05	118209.754	118218.122	chr11:118200904-118225604	26066	4
0.05	0.05	118230.355	118231.188	chr11:118225605-118243804	26066	4
0.05	0.05	118175.16	118178.47	chr11:118170310-118195238	36864	4
0.05	0.05	118209.753	118218.118	chr11:118195500-118224233	36864	4
0.05	0.05	118230.355	118231.188	chr11:118224234-118249203	36864	4
0.05	0.05	118175.136	118178.47	chr11:118150742-118195371	52133	4
0.05	0.05	118209.753	118218.118	chr11:118195372-118224236	52133	4
0.05	0.05	118230.355	118231.188	chr11:118224237-118256837	52133	4
0.05	0.05	118175.104	118178.47	chr11:118139927-118194115	73728	4
0.05	0.05	118209.753	118218.118	chr11:118194116-118250799	73728	4
0.05	0.05	118175.136	118178.47	chr11:118125367-118194817	104267	4
0.05	0.05	118209.753	118218.118	chr11:118194818-118266077	104267	4
0.05	0.05	118175.439	118176.401	chr11:118175144-118176570	1629	5
0.05	0.05	118210.902	118211.473	chr11:118210640-118211926	1629	5
0.05	0.05	118212.495	118213.261	chr11:118211927-118213402	1629	5
0.05	0.05	118215.157	118216.054	chr11:118214880-118216310	1629	5
0.05	0.05	118216.726	118216.788	chr11:118216311-118217053	1629	5
0.05	0.05	118230.384	118230.917	chr11:118230212-118231217	1629	5
0.05	0.05	118175.423	118176.482	chr11:118174866-118177024	2304	5
0.05	0.05	118211.015	118211.444	chr11:118210926-118211667	2304	5
0.05	0.05	118212.093	118212.689	chr11:118211668-118213341	2304	5
0.05	0.05	118215.184	118216.822	chr11:118214905-118217190	2304	5
0.05	0.05	118230.372	118231.108	chr11:118230179-118231781	2304	5
0.05	0.05	118175.439	118176.401	chr11:118175139-118176578	3258	5
0.05	0.05	118210.921	118211.459	chr11:118209536-118211789	3258	5
0.05	0.05	118212.093	118212.689	chr11:118211790-118213354	3258	5
0.05	0.05	118215.157	118216.792	chr11:118214509-118217408	3258	5
0.05	0.05	118230.373	118231.103	chr11:118229400-118231571	3258	5
0.05	0.05	118175.426	118176.474	chr11:118174953-118176654	4608	5
0.05	0.05	118210.73	118213.351	chr11:118209252-118213860	4608	5
0.05	0.05	118215.157	118216.825	chr11:118214496-118218828	4608	5
0.05	0.05	118230.363	118231.104	chr11:118228456-118231646	4608	5
0.05	0.05	118175.426	118176.482	chr11:118174946-118177139	6516	5
0.05	0.05	118210.727	118213.351	chr11:118208777-118213897	6516	5
0.05	0.05	118215.157	118216.825	chr11:118213898-118218859	6516	5
0.05	0.05	118219.035	118220.57	chr11:118218860-118229258	6516	5
0.05	0.05	118230.37	118231.164	chr11:118229259-118233705	6516	5
0.05	0.05	118175.408	118176.537	chr11:118171577-118178639	9216	5
0.05	0.05	118209.815	118213.369	chr11:118208371-118214262	9216	5
0.05	0.05	118215.154	118216.849	chr11:118214263-118219522	9216	5
0.05	0.05	118220.693	118220.993	chr11:118219523-118225461	9216	5
0.05	0.05	118230.356	118231.167	chr11:118226161-118233711	9216	5
0.05	0.05	118175.408	118176.546	chr11:118170572-118179444	13033	5
0.05	0.05	118209.796	118218.071	chr11:118207606-118220428	13033	5
0.05	0.05	118230.355	118231.168	chr11:118224254-118234051	13033	5
0.05	0.05	118175.392	118177.874	chr11:118169778-118184378	18432	5
0.05	0.05	118209.806	118218.106	chr11:118208100-118222359	18432	5
0.05	0.05	118230.355	118231.185	chr11:118222360-118239987	18432	5
0.05	0.05	118175.392	118176.967	chr11:118166081-118182712	26066	5
0.05	0.05	118209.754	118218.122	chr11:118200904-118225604	26066	5
0.05	0.05	118230.355	118231.188	chr11:118225605-118243804	26066	5
0.05	0.05	118175.16	118178.47	chr11:118170310-118195238	36864	5
0.05	0.05	118209.753	118218.118	chr11:118195500-118224233	36864	5
0.05	0.05	118230.355	118231.188	chr11:118224234-118249203	36864	5
0.05	0.05	118175.136	118178.47	chr11:118150742-118195371	52133	5
0.05	0.05	118209.753	118218.118	chr11:118195372-118224236	52133	5
0.05	0.05	118230.355	118231.188	chr11:118224237-118256837	52133	5
0.05	0.05	118175.104	118178.47	chr11:118139927-118194115	73728	5
0.05	0.05	118209.753	118218.118	chr11:118194116-118250799	73728	5
0.05	0.05	118175.136	118178.47	chr11:118125367-118194817	104267	5
0.05	0.05	118209.753	118218.118	chr11:118194818-118266077	104267	5
