y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118215.157	118216.825	chr11:118214496-118218828	3	2
0	0	118215.157	118216.825	chr11:118214496-118218828	4	2
0	0	118215.157	118216.825	chr11:118214496-118218828	4	3
0	0	118215.162	118216.804	chr11:118214496-118218828	1	4
0	0	118215.157	118216.825	chr11:118214496-118218828	2	4
0	0	118215.157	118216.825	chr11:118214496-118218828	3	4
0	0	118215.157	118216.825	chr11:118214496-118218828	4	4
0	0	118215.157	118216.825	chr11:118214496-118218828	2	5
0	0	118215.157	118216.825	chr11:118214496-118218828	3	5
0	0	118215.157	118216.825	chr11:118214496-118218828	4	5
