y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118187.648	118187.948	chr11:118186835-118188437	4	2
0	0	118187.648	118187.948	chr11:118186835-118188437	3	3
0	0	118187.648	118187.948	chr11:118186835-118188437	4	3
0	0	118187.689	118188.157	chr11:118186835-118188437	1	4
0	0	118187.655	118187.948	chr11:118186835-118188437	2	4
0	0	118187.648	118187.948	chr11:118186835-118188437	3	4
0	0	118187.648	118187.948	chr11:118186835-118188437	4	4
0	0	118187.655	118187.948	chr11:118186835-118188437	2	5
0	0	118187.648	118187.948	chr11:118186835-118188437	3	5
0	0	118187.648	118187.948	chr11:118186835-118188437	4	5
