y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118208.979	118209.118	chr11:118208391-118209537	3	2
0	0	118208.979	118209.118	chr11:118208391-118209537	4	2
0	0	118208.979	118209.118	chr11:118208391-118209537	4	3
0	0	118208.979	118209.118	chr11:118208391-118209537	2	4
0	0	118208.979	118209.118	chr11:118208391-118209537	3	4
0	0	118208.979	118209.118	chr11:118208391-118209537	4	4
0	0	118208.979	118209.118	chr11:118208391-118209537	1	5
0	0	118208.979	118209.118	chr11:118208391-118209537	2	5
0	0	118208.979	118209.118	chr11:118208391-118209537	3	5
0	0	118208.979	118209.118	chr11:118208391-118209537	4	5
