y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118191.06	118191.697	chr11:118190760-118191990	3	2
0	0	118191.059	118191.693	chr11:118190760-118191990	4	2
0	0	118191.059	118191.693	chr11:118190760-118191990	4	3
0	0	118190.986	118191.697	chr11:118190760-118191990	1	4
0	0	118191.041	118191.7	chr11:118190760-118191990	2	4
0	0	118191.06	118191.697	chr11:118190760-118191990	3	4
0	0	118191.059	118191.693	chr11:118190760-118191990	4	4
0	0	118191.041	118191.7	chr11:118190760-118191990	2	5
0	0	118191.06	118191.697	chr11:118190760-118191990	3	5
0	0	118191.059	118191.693	chr11:118190760-118191990	4	5
