y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.363	118231.181	chr11:118222360-118239987	2	2
0	0	118230.355	118231.181	chr11:118222360-118239987	3	2
0	0	118230.355	118231.185	chr11:118222360-118239987	4	2
0	0	118230.355	118231.185	chr11:118222360-118239987	4	3
0	0	118230.365	118231.184	chr11:118222360-118239987	1	4
0	0	118230.363	118231.181	chr11:118222360-118239987	2	4
0	0	118230.355	118231.181	chr11:118222360-118239987	3	4
0	0	118230.355	118231.185	chr11:118222360-118239987	4	4
0	0	118230.355	118231.181	chr11:118222360-118239987	3	5
0	0	118230.355	118231.185	chr11:118222360-118239987	4	5
