y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118218.619	118218.81	chr11:118218374-118219848	4	2
0	0	118218.619	118218.81	chr11:118218374-118219848	3	3
0	0	118218.619	118218.81	chr11:118218374-118219848	4	3
0	0	118218.619	118218.81	chr11:118218374-118219848	1	4
0	0	118218.619	118218.81	chr11:118218374-118219848	2	4
0	0	118218.619	118218.81	chr11:118218374-118219848	3	4
0	0	118218.619	118218.81	chr11:118218374-118219848	4	4
0	0	118218.619	118218.81	chr11:118218374-118219848	2	5
0	0	118218.619	118218.81	chr11:118218374-118219848	3	5
0	0	118218.619	118218.81	chr11:118218374-118219848	4	5
