y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118238.695	118240.2	chr11:118234052-118243502	2	2
0	0	118238.666	118240.2	chr11:118234052-118243502	3	2
0	0	118234.694	118237.43	chr11:118234052-118243502	4	2
0	0	118238.666	118240.2	chr11:118234052-118243502	3	3
0	0	118234.694	118237.43	chr11:118234052-118243502	4	3
0	0	118238.695	118240.2	chr11:118234052-118243502	1	4
0	0	118238.695	118240.2	chr11:118234052-118243502	2	4
0	0	118238.666	118240.2	chr11:118234052-118243502	3	4
0	0	118234.694	118237.43	chr11:118234052-118243502	4	4
0	0	118234.694	118237.43	chr11:118234052-118243502	4	5
