y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118209.753	118218.118	chr11:118194116-118250799	3	2
0	0	118209.753	118218.118	chr11:118194116-118250799	4	2
0	0	118209.753	118218.118	chr11:118194116-118250799	4	3
0	0	118209.784	118218.124	chr11:118194116-118250799	1	4
0	0	118209.753	118218.118	chr11:118194116-118250799	2	4
0	0	118209.753	118218.118	chr11:118194116-118250799	3	4
0	0	118209.753	118218.118	chr11:118194116-118250799	4	4
0	0	118209.753	118218.118	chr11:118194116-118250799	2	5
0	0	118209.753	118218.118	chr11:118194116-118250799	3	5
0	0	118209.753	118218.118	chr11:118194116-118250799	4	5
