y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.439	118176.39	chr11:118175144-118176570	4	2
0	0	118175.439	118176.39	chr11:118175144-118176570	3	3
0	0	118175.439	118176.39	chr11:118175144-118176570	4	3
0	0	118175.439	118176.507	chr11:118175144-118176570	1	4
0	0	118175.439	118176.401	chr11:118175144-118176570	2	4
0	0	118175.439	118176.39	chr11:118175144-118176570	3	4
0	0	118175.439	118176.39	chr11:118175144-118176570	4	4
0	0	118175.439	118176.401	chr11:118175144-118176570	2	5
0	0	118175.439	118176.39	chr11:118175144-118176570	3	5
0	0	118175.439	118176.39	chr11:118175144-118176570	4	5
