y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118220.356	118220.586	chr11:118219585-118221067	2	2
0	0	118220.356	118220.672	chr11:118219585-118221067	3	2
0	0	118220.356	118220.672	chr11:118219585-118221067	4	2
0	0	118220.356	118220.672	chr11:118219585-118221067	4	3
0	0	118220.356	118220.672	chr11:118219585-118221067	3	4
0	0	118220.356	118220.672	chr11:118219585-118221067	4	4
0	0	118220.343	118220.57	chr11:118219585-118221067	1	5
0	0	118220.356	118220.586	chr11:118219585-118221067	2	5
0	0	118220.356	118220.672	chr11:118219585-118221067	3	5
0	0	118220.356	118220.672	chr11:118219585-118221067	4	5
