y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118220.693	118220.993	chr11:118218829-118222360	3	2
0	0	118220.693	118220.993	chr11:118218829-118222360	4	2
0	0	118220.693	118220.993	chr11:118218829-118222360	4	3
0	0	118220.693	118220.993	chr11:118218829-118222360	1	4
0	0	118220.693	118220.993	chr11:118218829-118222360	2	4
0	0	118220.693	118220.993	chr11:118218829-118222360	3	4
0	0	118220.693	118220.993	chr11:118218829-118222360	4	4
0	0	118220.693	118220.993	chr11:118218829-118222360	2	5
0	0	118220.693	118220.993	chr11:118218829-118222360	3	5
0	0	118220.693	118220.993	chr11:118218829-118222360	4	5
