y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118203.968	118204.103	chr11:118203696-118204821	1	2
0	0	118203.968	118204.103	chr11:118203696-118204821	2	2
0	0	118203.968	118204.103	chr11:118203696-118204821	3	2
0	0	118203.968	118204.103	chr11:118203696-118204821	4	2
0	0	118203.968	118204.103	chr11:118203696-118204821	4	3
0	0	118203.968	118204.103	chr11:118203696-118204821	2	4
0	0	118203.968	118204.103	chr11:118203696-118204821	3	4
0	0	118203.968	118204.103	chr11:118203696-118204821	4	4
0	0	118203.968	118204.103	chr11:118203696-118204821	3	5
0	0	118203.968	118204.103	chr11:118203696-118204821	4	5
