y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118220.693	118220.993	chr11:118219523-118225461	3	2
0	0	118220.693	118220.993	chr11:118219523-118225461	4	2
0	0	118220.693	118220.993	chr11:118219523-118225461	4	3
0	0	118220.693	118220.993	chr11:118219523-118225461	1	4
0	0	118220.693	118220.993	chr11:118219523-118225461	2	4
0	0	118220.693	118220.993	chr11:118219523-118225461	3	4
0	0	118220.693	118220.993	chr11:118219523-118225461	4	4
0	0	118220.693	118220.993	chr11:118219523-118225461	2	5
0	0	118220.693	118220.993	chr11:118219523-118225461	3	5
0	0	118220.693	118220.993	chr11:118219523-118225461	4	5
