y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118198.628	118199.854	chr11:118197558-118200387	2	2
0	0	118199.559	118199.868	chr11:118197558-118200387	3	2
0	0	118199.559	118199.868	chr11:118197558-118200387	4	2
0	0	118198.616	118200.209	chr11:118197558-118200387	1	3
0	0	118198.628	118199.854	chr11:118197558-118200387	2	3
0	0	118199.559	118199.868	chr11:118197558-118200387	3	3
0	0	118199.559	118199.868	chr11:118197558-118200387	4	3
0	0	118199.559	118199.868	chr11:118197558-118200387	3	4
0	0	118199.559	118199.868	chr11:118197558-118200387	4	4
0	0	118199.559	118199.868	chr11:118197558-118200387	4	5
