y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118185.329	118186.121	chr11:118184719-118186458	4	2
0	0	118185.329	118186.121	chr11:118184719-118186458	3	3
0	0	118185.329	118186.121	chr11:118184719-118186458	4	3
0	0	118185.329	118186.121	chr11:118184719-118186458	2	4
0	0	118185.329	118186.121	chr11:118184719-118186458	3	4
0	0	118185.329	118186.121	chr11:118184719-118186458	4	4
0	0	118186.131	118186.23	chr11:118184719-118186458	1	5
0	0	118185.329	118186.121	chr11:118184719-118186458	2	5
0	0	118185.329	118186.121	chr11:118184719-118186458	3	5
0	0	118185.329	118186.121	chr11:118184719-118186458	4	5
