y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.409	118176.542	chr11:118170572-118179444	3	2
0	0	118175.411	118176.539	chr11:118170572-118179444	4	2
0	0	118175.411	118176.539	chr11:118170572-118179444	4	3
0	0	118175.404	118176.912	chr11:118170572-118179444	1	4
0	0	118175.408	118176.546	chr11:118170572-118179444	2	4
0	0	118175.409	118176.542	chr11:118170572-118179444	3	4
0	0	118175.411	118176.539	chr11:118170572-118179444	4	4
0	0	118175.408	118176.546	chr11:118170572-118179444	2	5
0	0	118175.409	118176.542	chr11:118170572-118179444	3	5
0	0	118175.411	118176.539	chr11:118170572-118179444	4	5
