y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118186.863	118188.285	chr11:118184379-118196409	3	2
0	0	118186.95	118188.28	chr11:118184379-118196409	4	2
0	0	118186.95	118188.28	chr11:118184379-118196409	4	3
0	0	118187.023	118188.203	chr11:118184379-118196409	1	4
0	0	118186.863	118188.285	chr11:118184379-118196409	2	4
0	0	118186.863	118188.285	chr11:118184379-118196409	3	4
0	0	118186.95	118188.28	chr11:118184379-118196409	4	4
0	0	118186.863	118188.285	chr11:118184379-118196409	2	5
0	0	118186.863	118188.285	chr11:118184379-118196409	3	5
0	0	118186.95	118188.28	chr11:118184379-118196409	4	5
