y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.387	118231.038	chr11:118230212-118231217	2	2
0	0	118230.386	118230.92	chr11:118230212-118231217	3	2
0	0	118230.384	118230.917	chr11:118230212-118231217	4	2
0	0	118230.384	118230.917	chr11:118230212-118231217	4	3
0	0	118230.395	118230.922	chr11:118230212-118231217	1	4
0	0	118230.387	118231.038	chr11:118230212-118231217	2	4
0	0	118230.386	118230.92	chr11:118230212-118231217	3	4
0	0	118230.384	118230.917	chr11:118230212-118231217	4	4
0	0	118230.386	118230.92	chr11:118230212-118231217	3	5
0	0	118230.384	118230.917	chr11:118230212-118231217	4	5
