y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118177.742	118178.273	chr11:118177025-118178581	2	2
0	0	118177.742	118178.273	chr11:118177025-118178581	3	2
0	0	118177.742	118178.273	chr11:118177025-118178581	4	2
0	0	118177.742	118178.273	chr11:118177025-118178581	4	3
0	0	118177.596	118177.728	chr11:118177025-118178581	1	4
0	0	118177.742	118178.273	chr11:118177025-118178581	2	4
0	0	118177.742	118178.273	chr11:118177025-118178581	3	4
0	0	118177.742	118178.273	chr11:118177025-118178581	4	4
0	0	118177.742	118178.273	chr11:118177025-118178581	3	5
0	0	118177.742	118178.273	chr11:118177025-118178581	4	5
