y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118180.969	118181.31	chr11:118180412-118181804	4	2
0	0	118180.969	118181.31	chr11:118180412-118181804	3	3
0	0	118180.969	118181.31	chr11:118180412-118181804	4	3
0	0	118180.969	118181.416	chr11:118180412-118181804	1	4
0	0	118180.969	118181.31	chr11:118180412-118181804	2	4
0	0	118180.969	118181.31	chr11:118180412-118181804	3	4
0	0	118180.969	118181.31	chr11:118180412-118181804	4	4
0	0	118180.969	118181.31	chr11:118180412-118181804	2	5
0	0	118180.969	118181.31	chr11:118180412-118181804	3	5
0	0	118180.969	118181.31	chr11:118180412-118181804	4	5
