y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118197.961	118200.186	chr11:118196423-118202427	1	2
0	0	118197.961	118200.186	chr11:118196423-118202427	2	2
0	0	118197.961	118200.186	chr11:118196423-118202427	3	2
0	0	118197.961	118200.186	chr11:118196423-118202427	4	2
0	0	118197.961	118200.186	chr11:118196423-118202427	3	3
0	0	118197.961	118200.186	chr11:118196423-118202427	4	3
0	0	118197.961	118200.186	chr11:118196423-118202427	2	4
0	0	118197.961	118200.186	chr11:118196423-118202427	3	4
0	0	118197.961	118200.186	chr11:118196423-118202427	4	4
0	0	118197.961	118200.186	chr11:118196423-118202427	4	5
