y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118215.156	118216.849	chr11:118214263-118219522	3	2
0	0	118215.156	118216.841	chr11:118214263-118219522	4	2
0	0	118215.156	118216.841	chr11:118214263-118219522	4	3
0	0	118215.157	118216.824	chr11:118214263-118219522	1	4
0	0	118215.154	118216.849	chr11:118214263-118219522	2	4
0	0	118215.156	118216.849	chr11:118214263-118219522	3	4
0	0	118215.156	118216.841	chr11:118214263-118219522	4	4
0	0	118215.154	118216.849	chr11:118214263-118219522	2	5
0	0	118215.156	118216.849	chr11:118214263-118219522	3	5
0	0	118215.156	118216.841	chr11:118214263-118219522	4	5
