y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118171.594	118171.694	chr11:118169294-118172593	1	2
0	0	118171.594	118171.694	chr11:118169294-118172593	2	2
0	0	118171.594	118171.694	chr11:118169294-118172593	3	2
0	0	118171.594	118171.694	chr11:118169294-118172593	4	2
0	0	118171.594	118171.694	chr11:118169294-118172593	4	3
0	0	118171.594	118171.694	chr11:118169294-118172593	3	4
0	0	118171.594	118171.694	chr11:118169294-118172593	4	4
0	0	118171.594	118171.694	chr11:118169294-118172593	2	5
0	0	118171.594	118171.694	chr11:118169294-118172593	3	5
0	0	118171.594	118171.694	chr11:118169294-118172593	4	5
