y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118188.648	118189.932	chr11:118188402-118190759	1	2
0	0	118188.648	118189.569	chr11:118188402-118190759	2	2
0	0	118188.648	118189.932	chr11:118188402-118190759	3	2
0	0	118188.776	118189.932	chr11:118188402-118190759	4	2
0	0	118188.776	118189.932	chr11:118188402-118190759	4	3
0	0	118188.648	118189.569	chr11:118188402-118190759	2	4
0	0	118188.648	118189.932	chr11:118188402-118190759	3	4
0	0	118188.776	118189.932	chr11:118188402-118190759	4	4
0	0	118188.648	118189.932	chr11:118188402-118190759	3	5
0	0	118188.776	118189.932	chr11:118188402-118190759	4	5
