y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118210.73	118213.351	chr11:118209252-118213860	4	2
0	0	118210.73	118213.351	chr11:118209252-118213860	3	3
0	0	118210.73	118213.351	chr11:118209252-118213860	4	3
0	0	118210.819	118213.618	chr11:118209252-118213860	1	4
0	0	118210.73	118213.351	chr11:118209252-118213860	2	4
0	0	118210.73	118213.351	chr11:118209252-118213860	3	4
0	0	118210.73	118213.351	chr11:118209252-118213860	4	4
0	0	118210.73	118213.351	chr11:118209252-118213860	2	5
0	0	118210.73	118213.351	chr11:118209252-118213860	3	5
0	0	118210.73	118213.351	chr11:118209252-118213860	4	5
