y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118182.558	118183.144	chr11:118182035-118183425	3	2
0	0	118182.53	118182.671	chr11:118182035-118183425	4	2
0	0	118182.53	118182.671	chr11:118182035-118183425	4	3
0	0	118182.558	118183.144	chr11:118182035-118183425	2	4
0	0	118182.558	118183.144	chr11:118182035-118183425	3	4
0	0	118182.53	118182.671	chr11:118182035-118183425	4	4
0	0	118182.558	118183.144	chr11:118182035-118183425	1	5
0	0	118182.558	118183.144	chr11:118182035-118183425	2	5
0	0	118182.558	118183.144	chr11:118182035-118183425	3	5
0	0	118182.53	118182.671	chr11:118182035-118183425	4	5
