y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.381	118231.161	chr11:118229259-118233705	2	2
0	0	118230.37	118231.162	chr11:118229259-118233705	3	2
0	0	118230.37	118231.164	chr11:118229259-118233705	4	2
0	0	118230.37	118231.164	chr11:118229259-118233705	4	3
0	0	118230.382	118231.162	chr11:118229259-118233705	1	4
0	0	118230.381	118231.161	chr11:118229259-118233705	2	4
0	0	118230.37	118231.162	chr11:118229259-118233705	3	4
0	0	118230.37	118231.164	chr11:118229259-118233705	4	4
0	0	118230.37	118231.162	chr11:118229259-118233705	3	5
0	0	118230.37	118231.164	chr11:118229259-118233705	4	5
