y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118196.126	118196.269	chr11:118195695-118197557	1	2
0	0	118196.278	118196.547	chr11:118195695-118197557	2	2
0	0	118196.126	118196.269	chr11:118195695-118197557	3	2
0	0	118196.126	118196.269	chr11:118195695-118197557	4	2
0	0	118196.126	118196.269	chr11:118195695-118197557	4	3
0	0	118196.278	118196.547	chr11:118195695-118197557	2	4
0	0	118196.126	118196.269	chr11:118195695-118197557	3	4
0	0	118196.126	118196.269	chr11:118195695-118197557	4	4
0	0	118196.126	118196.269	chr11:118195695-118197557	3	5
0	0	118196.126	118196.269	chr11:118195695-118197557	4	5
