y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118196.852	118197.2	chr11:118196749-118197629	3	2
0	0	118196.93	118197.2	chr11:118196749-118197629	4	2
0	0	118196.852	118197.2	chr11:118196749-118197629	2	3
0	0	118196.852	118197.2	chr11:118196749-118197629	3	3
0	0	118196.93	118197.2	chr11:118196749-118197629	4	3
0	0	118196.93	118197.134	chr11:118196749-118197629	1	4
0	0	118196.852	118197.2	chr11:118196749-118197629	2	4
0	0	118196.852	118197.2	chr11:118196749-118197629	3	4
0	0	118196.93	118197.2	chr11:118196749-118197629	4	4
0	0	118196.93	118197.2	chr11:118196749-118197629	4	5
