y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118185.329	118185.486	chr11:118184701-118185739	4	2
0	0	118185.329	118185.486	chr11:118184701-118185739	3	3
0	0	118185.329	118185.486	chr11:118184701-118185739	4	3
0	0	118185.329	118185.486	chr11:118184701-118185739	1	4
0	0	118185.339	118185.482	chr11:118184701-118185739	2	4
0	0	118185.329	118185.486	chr11:118184701-118185739	3	4
0	0	118185.329	118185.486	chr11:118184701-118185739	4	4
0	0	118185.339	118185.482	chr11:118184701-118185739	2	5
0	0	118185.329	118185.486	chr11:118184701-118185739	3	5
0	0	118185.329	118185.486	chr11:118184701-118185739	4	5
