y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118203.964	118206.414	chr11:118202121-118208370	2	2
0	0	118205.229	118205.922	chr11:118202121-118208370	3	2
0	0	118205.229	118205.922	chr11:118202121-118208370	4	2
0	0	118205.229	118205.922	chr11:118202121-118208370	4	3
0	0	118205.172	118206.036	chr11:118202121-118208370	1	4
0	0	118203.964	118206.414	chr11:118202121-118208370	2	4
0	0	118205.229	118205.922	chr11:118202121-118208370	3	4
0	0	118205.229	118205.922	chr11:118202121-118208370	4	4
0	0	118205.229	118205.922	chr11:118202121-118208370	3	5
0	0	118205.229	118205.922	chr11:118202121-118208370	4	5
