y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118199.562	118199.877	chr11:118199060-118200161	2	2
0	0	118199.562	118199.869	chr11:118199060-118200161	3	2
0	0	118199.562	118199.869	chr11:118199060-118200161	4	2
0	0	118199.562	118199.869	chr11:118199060-118200161	3	3
0	0	118199.562	118199.869	chr11:118199060-118200161	4	3
0	0	118199.562	118199.929	chr11:118199060-118200161	1	4
0	0	118199.562	118199.877	chr11:118199060-118200161	2	4
0	0	118199.562	118199.869	chr11:118199060-118200161	3	4
0	0	118199.562	118199.869	chr11:118199060-118200161	4	4
0	0	118199.562	118199.869	chr11:118199060-118200161	4	5
