y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118223.871	118224.221	chr11:118223469-118224627	1	2
0	0	118223.848	118224.222	chr11:118223469-118224627	2	2
0	0	118223.848	118224.222	chr11:118223469-118224627	3	2
0	0	118223.848	118224.222	chr11:118223469-118224627	4	2
0	0	118223.848	118224.222	chr11:118223469-118224627	4	3
0	0	118223.848	118224.222	chr11:118223469-118224627	2	4
0	0	118223.848	118224.222	chr11:118223469-118224627	3	4
0	0	118223.848	118224.222	chr11:118223469-118224627	4	4
0	0	118223.848	118224.222	chr11:118223469-118224627	3	5
0	0	118223.848	118224.222	chr11:118223469-118224627	4	5
