y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118210.921	118211.459	chr11:118209536-118211789	3	2
0	0	118210.921	118211.459	chr11:118209536-118211789	4	2
0	0	118210.921	118211.459	chr11:118209536-118211789	4	3
0	0	118210.822	118211.473	chr11:118209536-118211789	1	4
0	0	118210.921	118211.459	chr11:118209536-118211789	2	4
0	0	118210.921	118211.459	chr11:118209536-118211789	3	4
0	0	118210.921	118211.459	chr11:118209536-118211789	4	4
0	0	118210.921	118211.459	chr11:118209536-118211789	2	5
0	0	118210.921	118211.459	chr11:118209536-118211789	3	5
0	0	118210.921	118211.459	chr11:118209536-118211789	4	5
