y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118210.727	118213.351	chr11:118208777-118213897	4	2
0	0	118210.727	118213.351	chr11:118208777-118213897	3	3
0	0	118210.727	118213.351	chr11:118208777-118213897	4	3
0	0	118210.818	118213.619	chr11:118208777-118213897	1	4
0	0	118210.727	118213.351	chr11:118208777-118213897	2	4
0	0	118210.727	118213.351	chr11:118208777-118213897	3	4
0	0	118210.727	118213.351	chr11:118208777-118213897	4	4
0	0	118210.727	118213.351	chr11:118208777-118213897	2	5
0	0	118210.727	118213.351	chr11:118208777-118213897	3	5
0	0	118210.727	118213.351	chr11:118208777-118213897	4	5
