y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.16	118178.475	chr11:118170310-118195238	4	2
0	0	118175.16	118178.47	chr11:118170310-118195238	3	3
0	0	118175.16	118178.475	chr11:118170310-118195238	4	3
0	0	118175.387	118178.477	chr11:118170310-118195238	1	4
0	0	118175.16	118178.47	chr11:118170310-118195238	2	4
0	0	118175.16	118178.47	chr11:118170310-118195238	3	4
0	0	118175.16	118178.475	chr11:118170310-118195238	4	4
0	0	118175.16	118178.47	chr11:118170310-118195238	2	5
0	0	118175.16	118178.47	chr11:118170310-118195238	3	5
0	0	118175.16	118178.475	chr11:118170310-118195238	4	5
