y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118187.061	118187.315	chr11:118186798-118187477	3	2
0	0	118187.061	118187.315	chr11:118186798-118187477	4	2
0	0	118187.061	118187.315	chr11:118186798-118187477	2	3
0	0	118187.061	118187.315	chr11:118186798-118187477	3	3
0	0	118187.061	118187.315	chr11:118186798-118187477	4	3
0	0	118187.061	118187.315	chr11:118186798-118187477	1	4
0	0	118187.061	118187.315	chr11:118186798-118187477	2	4
0	0	118187.061	118187.315	chr11:118186798-118187477	3	4
0	0	118187.061	118187.315	chr11:118186798-118187477	4	4
0	0	118187.061	118187.315	chr11:118186798-118187477	4	5
