y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118223.12	118223.271	chr11:118222674-118223468	4	2
0	0	118223.12	118223.271	chr11:118222674-118223468	2	3
0	0	118223.12	118223.271	chr11:118222674-118223468	3	3
0	0	118223.12	118223.271	chr11:118222674-118223468	4	3
0	0	118223.12	118223.271	chr11:118222674-118223468	1	4
0	0	118223.12	118223.271	chr11:118222674-118223468	2	4
0	0	118223.12	118223.271	chr11:118222674-118223468	3	4
0	0	118223.12	118223.271	chr11:118222674-118223468	4	4
0	0	118223.12	118223.271	chr11:118222674-118223468	3	5
0	0	118223.12	118223.271	chr11:118222674-118223468	4	5
