y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118209.754	118218.118	chr11:118200904-118225604	4	2
0	0	118209.754	118218.118	chr11:118200904-118225604	3	3
0	0	118209.754	118218.118	chr11:118200904-118225604	4	3
0	0	118209.791	118218.128	chr11:118200904-118225604	1	4
0	0	118209.754	118218.122	chr11:118200904-118225604	2	4
0	0	118209.754	118218.118	chr11:118200904-118225604	3	4
0	0	118209.754	118218.118	chr11:118200904-118225604	4	4
0	0	118209.754	118218.122	chr11:118200904-118225604	2	5
0	0	118209.754	118218.118	chr11:118200904-118225604	3	5
0	0	118209.754	118218.118	chr11:118200904-118225604	4	5
