y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.439	118176.39	chr11:118175139-118176578	4	2
0	0	118175.439	118176.39	chr11:118175139-118176578	3	3
0	0	118175.439	118176.39	chr11:118175139-118176578	4	3
0	0	118175.439	118176.507	chr11:118175139-118176578	1	4
0	0	118175.439	118176.401	chr11:118175139-118176578	2	4
0	0	118175.439	118176.39	chr11:118175139-118176578	3	4
0	0	118175.439	118176.39	chr11:118175139-118176578	4	4
0	0	118175.439	118176.401	chr11:118175139-118176578	2	5
0	0	118175.439	118176.39	chr11:118175139-118176578	3	5
0	0	118175.439	118176.39	chr11:118175139-118176578	4	5
