y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118191.234	118191.373	chr11:118190754-118191964	1	2
0	0	118191.06	118191.697	chr11:118190754-118191964	3	2
0	0	118191.059	118191.693	chr11:118190754-118191964	4	2
0	0	118191.059	118191.693	chr11:118190754-118191964	4	3
0	0	118191.041	118191.697	chr11:118190754-118191964	2	4
0	0	118191.06	118191.697	chr11:118190754-118191964	3	4
0	0	118191.059	118191.693	chr11:118190754-118191964	4	4
0	0	118191.041	118191.697	chr11:118190754-118191964	2	5
0	0	118191.06	118191.697	chr11:118190754-118191964	3	5
0	0	118191.059	118191.693	chr11:118190754-118191964	4	5
