y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118227.536	118227.733	chr11:118227122-118228294	1	2
0	0	118227.536	118227.635	chr11:118227122-118228294	2	2
0	0	118227.536	118227.635	chr11:118227122-118228294	3	2
0	0	118227.536	118227.635	chr11:118227122-118228294	4	2
0	0	118227.536	118227.635	chr11:118227122-118228294	3	3
0	0	118227.536	118227.635	chr11:118227122-118228294	4	3
0	0	118227.536	118227.635	chr11:118227122-118228294	4	4
0	0	118227.536	118227.635	chr11:118227122-118228294	2	5
0	0	118227.536	118227.635	chr11:118227122-118228294	3	5
0	0	118227.536	118227.635	chr11:118227122-118228294	4	5
