y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118210.902	118211.473	chr11:118210640-118211926	2	2
0	0	118210.902	118211.473	chr11:118210640-118211926	3	2
0	0	118210.902	118211.473	chr11:118210640-118211926	4	2
0	0	118210.902	118211.473	chr11:118210640-118211926	4	3
0	0	118210.902	118211.473	chr11:118210640-118211926	1	4
0	0	118210.902	118211.473	chr11:118210640-118211926	2	4
0	0	118210.902	118211.473	chr11:118210640-118211926	3	4
0	0	118210.902	118211.473	chr11:118210640-118211926	4	4
0	0	118210.902	118211.473	chr11:118210640-118211926	3	5
0	0	118210.902	118211.473	chr11:118210640-118211926	4	5
